id	pos	category	stereotype	lemma	level
EN01296	n	ps	yes	pickaninnies	conservative
EN01297	n	ps	yes	pickaninny	conservative
EN01298	n	ps	yes	pikey	conservative
EN01299	n	ps	yes	pikeys	conservative
EN01300	i	ps	yes	piss be upon him	conservative
EN01301	n	ps	yes	pisslam	conservative
EN01302	n	ps	yes	pisslams	conservative
EN01303	n	ps	yes	plantation nigger	conservative
EN01304	n	ps	yes	plastic paddy	inclusive
EN01305	n	ps	yes	pocho	inclusive
EN01306	n	ps	yes	pochos	inclusive
EN01307	n	ps	yes	polack	conservative
EN01308	n	ps	yes	polacks	conservative
EN01309	n	ps	yes	pommie	inclusive
EN01310	n	ps	yes	pommies	inclusive
EN01311	n	ps	yes	pommy	inclusive
EN01312	n	ps	yes	poojeet	conservative
EN01313	n	ps	yes	poojeets	conservative
EN01314	n	ps	yes	poopjeet	conservative
EN01315	n	ps	yes	poopjeets	conservative
EN01316	n	ps	yes	poopskin	conservative
EN01317	n	ps	yes	poopskins	conservative
EN01318	n	ps	yes	porch monkey	conservative
EN01319	n	ps	yes	prairie nigger	conservative
EN01320	n	ps	yes	prod	inclusive
EN01321	n	ps	yes	prods	inclusive
EN01322	n	ps	yes	quarter-breed	conservative
EN01323	n	ps	yes	race traitor	conservative
EN01324	n	ps	yes	rafida	conservative
EN01325	n	ps	yes	rafidas	conservative
EN01326	n	ps	yes	rafidi	conservative
EN01327	n	ps	yes	rafidis	conservative
EN01328	n	ps	yes	raghead	conservative
EN01329	n	ps	yes	ragheads	conservative
EN01330	n	ps	yes	redskin	conservative
EN01331	a	ps	yes	redskinned	conservative
EN01332	n	ps	yes	redskins	conservative
EN01333	n	ps	yes	reffo	conservative
EN01334	n	ps	yes	reffos	conservative
EN01335	n	ps	yes	religion of piss	conservative
EN01336	n	ps	yes	republicoon	conservative
EN01337	n	ps	yes	republicoons	conservative
EN01338	n	ps	yes	rice chaser	inclusive
EN01339	n	ps	yes	rice nigger	conservative
EN01340	n	ps	yes	rice queen	inclusive
EN01341	n	ps	yes	ricecel	inclusive
EN01342	n	ps	yes	ricecels	inclusive
EN01343	n	ps	yes	rooinek	inclusive
EN01344	n	ps	yes	rooineks	inclusive
EN01345	n	ps	yes	roundeye	inclusive
EN01346	n	ps	yes	roundeyes	inclusive
EN01347	n	ps	yes	ruskies	inclusive
EN01348	n	ps	yes	rusky	inclusive
EN01349	n	ps	yes	russki	inclusive
EN01350	n	ps	yes	russkis	inclusive
EN01351	n	ps	yes	saffer	inclusive
EN01352	n	ps	yes	saffers	inclusive
EN01353	n	ps	yes	saltine	inclusive
EN01354	n	ps	yes	saltines	inclusive
EN01355	n	ps	yes	sambo	conservative
EN01356	n	ps	yes	sambos	conservative
EN01357	n	ps	yes	sand monkey	conservative
EN01358	n	ps	yes	sand nigger	conservative
EN01359	n	ps	yes	sandnig	conservative
EN01360	n	ps	yes	sandnigs	conservative
EN01361	n	ps	yes	sarong party girl	conservative
EN01362	n	ps	yes	schvartze	conservative
EN01363	n	ps	yes	schvartzes	conservative
EN01364	n	ps	yes	septic	inclusive
EN01365	n	ps	yes	septics	inclusive
EN01366	n	ps	yes	shaniqua	conservative
EN01367	n	ps	yes	shaniquas	conservative
EN01368	n	ps	yes	shaquisha	conservative
EN01369	n	ps	yes	shaquishas	conservative
EN01370	n	ps	yes	she-ape	conservative
EN01371	n	ps	yes	sheboon	conservative
EN01372	n	ps	yes	sheboons	conservative
EN01373	n	ps	yes	sheenies	conservative
EN01374	n	ps	yes	sheeny	conservative
EN01375	n	ps	yes	shegetz	inclusive
EN01376	n	ps	yes	shegetzes	inclusive
EN01377	n	ps	yes	shekelberg	conservative
EN01378	n	ps	yes	shekelbergs	conservative
EN01379	n	ps	yes	shitskin	conservative
EN01380	n	ps	yes	shitskins	conservative
EN01381	n	ps	yes	shonk	conservative
EN01382	n	ps	yes	shonks	conservative
EN01383	n	ps	yes	shvartze	conservative
EN01384	n	ps	yes	shvartzer	conservative
EN01385	n	ps	yes	shvartzers	conservative
EN01386	n	ps	yes	shvartzes	conservative
EN01387	n	ps	yes	shylock	conservative
EN01388	n	ps	yes	shylocks	conservative
EN01389	n	ps	yes	skybook	inclusive
EN01390	n	ps	yes	skybooks	inclusive
EN01391	n	ps	yes	slanteye	conservative
EN01392	n	ps	yes	slanteyes	conservative
EN01393	n	ps	yes	slopehead	conservative
EN01394	n	ps	yes	slopeheads	conservative
EN01395	n	ps	yes	small hat	inclusive
EN01396	n	ps	yes	spaghetti bender	conservative
EN01397	n	ps	yes	spearchucker	conservative
EN01398	n	ps	yes	spearchuckers	conservative
EN01399	n	ps	yes	spic	conservative
EN01400	n	ps	yes	spics	conservative
EN01401	n	ps	yes	squaw	conservative
EN01402	n	ps	yes	squaw man	conservative
EN01403	n	ps	yes	squaws	conservative
EN01404	n	ps	yes	street ape	conservative
EN01405	n	ps	yes	street shitter	conservative
EN01406	n	ps	yes	synagogue of satan	conservative
EN01407	n	ps	yes	taco nigger	conservative
EN01408	n	ps	yes	taco-bender	conservative
EN01409	n	ps	yes	taig	conservative
EN01410	n	ps	yes	taigs	conservative
EN01411	n	ps	yes	tar baby	conservative
EN01412	n	ps	yes	teenigger	conservative
EN01413	n	ps	yes	teeniggers	conservative
EN01414	n	ps	yes	thicklips	conservative
EN01415	n	ps	yes	timber nigger	conservative
EN01416	n	ps	yes	tojo	inclusive
EN01417	n	ps	yes	tojos	inclusive
EN01418	n	ps	yes	towelhead	conservative
EN01419	a	ps	yes	towelheaded	conservative
EN01420	n	ps	yes	towelheads	conservative
EN01421	n	ps	yes	tree nigger	conservative
EN01422	n	ps	yes	ukrop	conservative
EN01423	n	ps	yes	ukrops	conservative
EN01424	n	ps	yes	uncle tom	conservative
EN01425	n	ps	yes	uncle tomahawk	conservative
EN01426	n	ps	yes	watermelon felon	conservative
EN01427	n	ps	yes	wetback	conservative
EN01428	n	ps	yes	wetbacks	conservative
EN01429	n	ps	yes	whigger	conservative
EN01430	n	ps	yes	whiggers	conservative
EN01431	n	ps	yes	white devil	conservative
EN01432	n	ps	yes	white nigger	conservative
EN01433	p	ps	yes	white power	conservative
EN01434	n	ps	yes	whiteskin	inclusive
EN01435	a	ps	yes	whiteskinned	inclusive
EN01436	n	ps	yes	whiteskins	inclusive
EN01437	n	ps	yes	whitey	conservative
EN01438	n	ps	yes	whiteys	conservative
EN01439	n	ps	yes	whitoid	conservative
EN01440	n	ps	yes	whitoids	conservative
EN01441	n	ps	yes	wigger	conservative
EN01442	n	ps	yes	wiggers	conservative
EN01443	n	ps	yes	wog	conservative
EN01444	n	ps	yes	wogs	conservative
EN01445	a	ps	yes	woolly-headed	conservative
EN01446	n	ps	yes	wop	conservative
EN01447	n	ps	yes	wops	conservative
EN01448	n	ps	yes	yank	inclusive
EN01449	n	ps	yes	yanks	inclusive
EN01450	n	ps	yes	yard ape	conservative
EN01451	n	ps	yes	yarpie	inclusive
EN01452	n	ps	yes	yarpies	inclusive
EN01453	n	ps	yes	yellow nigger	conservative
EN01454	n	ps	yes	yid	conservative
EN01455	n	ps	yes	yids	conservative
EN01456	n	ps	yes	ziggaboo	conservative
EN01457	n	ps	yes	ziggaboos	conservative
EN01458	n	ps	yes	zio	conservative
EN01459	n	ps	yes	ziojew	conservative
EN01460	n	ps	yes	ziojews	conservative
EN01461	n	ps	yes	zionist entity	inclusive
EN01462	n	ps	yes	zios	conservative
EN01463	n	ps	yes	zip coon	conservative
EN01464	n	ps	yes	zipperhead	conservative
EN01465	n	ps	yes	zipperheads	conservative
EN01466	n	qas	no	annoying	inclusive
EN01467	n	qas	no	annoyings	inclusive
EN01468	n	qas	no	clown	inclusive
EN01469	n	qas	no	clowns	inclusive
EN01470	n	qas	no	cowards	inclusive
EN01471	n	qas	no	degenerate	inclusive
EN01472	n	qas	no	degenerates	inclusive
EN01473	n	qas	no	dilf	inclusive
EN01474	n	qas	no	dilfs	inclusive
EN01475	n	qas	no	dirty	inclusive
EN01476	n	qas	no	disgusting	inclusive
EN01477	n	qas	no	disgustings	inclusive
EN01478	n	qas	no	filthy	inclusive
EN01479	n	qas	no	freaks	inclusive
EN01480	n	qas	no	horny	inclusive
EN01481	n	qas	no	ignorant	inclusive
EN01482	n	qas	no	ignorants	inclusive
EN01483	n	qas	no	incompetent	inclusive
EN01484	n	qas	no	incompetents	inclusive
EN01485	n	qas	no	karen	inclusive
EN01486	n	qas	no	karens	inclusive
EN01487	n	qas	no	lame	inclusive
EN01488	n	qas	no	lames	inclusive
EN01489	n	qas	no	loser	inclusive
EN01490	n	qas	no	losers	inclusive
EN01491	n	qas	no	nasty	inclusive
EN01492	n	qas	no	nympho	inclusive
EN01493	n	qas	no	nymphos	inclusive
EN01494	n	qas	no	pathetic	inclusive
EN01495	n	qas	no	pathetics	inclusive
EN01496	n	qas	no	perv	inclusive
EN01497	n	qas	no	pervs	inclusive
EN01498	n	qas	no	simp	inclusive
EN01499	n	qas	no	simps	inclusive
EN01500	n	qas	no	virgin	inclusive
EN01501	n	qas	no	virgins	inclusive
EN01502	n	qas	no	weirdo	inclusive
EN01503	n	qas	no	weirdos	inclusive
EN01504	n	qas	no	worthless	inclusive
EN01505	n	qas	no	wuss	inclusive
EN01506	n	qas	no	wusses	inclusive
EN01507	n	re	no	child-fucker	inclusive
EN01508	n	re	no	gangbanger	inclusive
EN01509	n	re	no	gangbangers	inclusive
EN01510	n	re	no	murderers	inclusive
EN01511	n	re	no	pedo	conservative
EN01512	n	re	no	pedophile	conservative
EN01513	n	re	no	pedophiles	conservative
EN01514	n	re	no	pedos	conservative
EN01515	n	re	no	raped	inclusive
EN01516	n	re	no	raping	inclusive
EN01517	n	re	no	rapings	inclusive
EN01518	n	re	no	rapists	conservative
EN01519	n	svp	no	dammit	inclusive
EN01520	n	svp	no	dammits	inclusive
EN01521	n	svp	no	damn	inclusive
EN01522	v	svp	no	damned	inclusive
EN01523	n	svp	no	damns	inclusive
EN01524	p	svp	no	god damn	inclusive
EN01525	n	svp	no	god-damned	inclusive
EN01526	i	svp	no	goddammit	inclusive
EN01527	n	svp	no	goddammits	inclusive
EN01528	n	svp	no	goddamn	inclusive
EN01529	a	svp	no	goddamned	inclusive
EN01530	i	svp	no	goddamnit	inclusive
EN01531	n	svp	no	goddamnits	inclusive
EN01532	n	svp	no	goddamns	inclusive
EN01533	a	svp	no	godsdamn	inclusive
EN01534	n	svp	no	godsdamns	inclusive
EN01535	n	svp	no	hell	inclusive
EN01536	n	svp	no	hells	inclusive
